Data Extract Date,Overdose Death Year,Overdose Death Drug Class,Overdose Death Geography Level,Overdose Death FIPS,Overdose Death Geography Name,Overdose Death Health District,Overdose Death Count,"Overdose Death Rate per 100,000 Residents"
6/2/2025,2023,Methadone,Locality,51155,Pulaski County,New River,0,0
6/2/2025,2021,Benzodiazepine,Locality,51109,Louisa County,Blue Ridge,0,0
6/2/2025,2024^,Methadone,Locality,51077,Grayson County,Mount Rogers,0,0
6/2/2025,2022,Any Opioids,Locality,51163,Rockbridge County,Central Shenandoah,2,8.8
6/2/2025,2019,Methadone,Locality,51097,King and Queen County,Three Rivers,0,0
6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51099,King George County,Rappahannock,7,25.6
6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51700,Newport News City,Peninsula,54,30.2
6/2/2025,2020,Benzodiazepine,Locality,51595,Emporia City,Crater,0,0
6/2/2025,2020,Benzodiazepine,Locality,51530,Buena Vista City,Central Shenandoah,0,0
6/2/2025,2024^,Benzodiazepine,Locality,51157,Rappahannock County,Rappahannock/Rapidan,0,0
6/2/2025,2021,Benzodiazepine,Locality,51191,Washington County,Mount Rogers,2,3.7
6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51520,Bristol City,Mount Rogers,2,11.5
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51670,Hopewell City,Crater,2,8.9
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51193,Westmoreland County,Three Rivers,5,27.5
6/2/2025,2023,Psychostimulant,Locality,51153,Prince William County,Prince William,8,1.7
6/2/2025,2022,Methadone,Locality,51085,Hanover County,Chickahominy,2,1.8
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51047,Culpeper County,Rappahannock/Rapidan,10,19
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51047,Culpeper County,Rappahannock/Rapidan,4,7.5
6/2/2025,2025†,Benzodiazepine,Locality,51017,Bath County,Central Shenandoah,0,0
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51181,Surry County,Crater,1,15.6
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51131,Northampton County,Eastern Shore,3,25.7
6/2/2025,2021,Psychostimulant,Locality,51019,Bedford County,Central Virginia,10,12.5
6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51099,King George County,Rappahannock,2,7.5
6/2/2025,2025†,Psychostimulant,Locality,51111,Lunenburg County,Piedmont,0,0
6/2/2025,2022,Methadone,Locality,51093,Isle of Wight County,Western Tidewater,1,2.7
6/2/2025,2024^,Heroin,Locality,51063,Floyd County,New River,0,0
6/2/2025,2021,Cocaine,Locality,51025,Brunswick County,Southside,0,0
6/2/2025,2025†,Benzodiazepine,Locality,51147,Prince Edward County,Piedmont,0,0
6/2/2025,2023,Psychostimulant,Locality,51093,Isle of Wight County,Western Tidewater,2,5.3
6/2/2025,2022,All-Drug,Locality,51137,Orange County,Rappahannock/Rapidan,18,47.8
6/2/2025,2024^,Cocaine,Locality,51161,Roanoke County,Alleghany,7,7.4
6/2/2025,2019,Any Opioids,Locality,51750,Radford City,New River,0,0
6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51740,Portsmouth City,Portsmouth,78,82
6/2/2025,2022,Cocaine,Locality,51013,Arlington County,Arlington,12,5
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51153,Prince William County,Prince William,51,10.8
6/2/2025,2022,Cocaine,Locality,51043,Clarke County,Lord Fairfax,1,6.8
6/2/2025,2019,Psychostimulant,Locality,51099,King George County,Rappahannock,1,3.7
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51027,Buchanan County,Cumberland Plateau,2,9.7
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51041,Chesterfield County,Chesterfield,*,*
6/2/2025,2023,Psychostimulant,Locality,51149,Prince George County,Crater,3,7.8
6/2/2025,2022,Cocaine,Locality,51137,Orange County,Rappahannock/Rapidan,4,10.6
6/2/2025,2021,Heroin,Locality,51036,Charles City County,Chickahominy,0,0
6/2/2025,2020,Cocaine,Locality,51139,Page County,Lord Fairfax,0,0
6/2/2025,2023,Methadone,Locality,51113,Madison County,Rappahannock/Rapidan,0,0
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51830,Williamsburg City,Peninsula,0,0
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51683,Manassas City,Prince William,12,29.2
6/2/2025,2024^,Any Opioids,Locality,51690,Martinsville City,West Piedmont,1,8.1
6/2/2025,2022,Any Opioids,Locality,51015,Augusta County,Central Shenandoah,7,9.1
6/2/2025,2020,Methadone,Locality,51053,Dinwiddie County,Crater,0,0
6/2/2025,2025†,Any Opioids,Locality,51175,Southampton County,Western Tidewater,0,0
6/2/2025,2019,Psychostimulant,Locality,51001,Accomack County,Eastern Shore,0,0
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51153,Prince William County,Prince William,6,1.3
6/2/2025,2020,Heroin,Locality,51035,Carroll County,Mount Rogers,0,0
6/2/2025,2025†,Psychostimulant,Locality,51179,Stafford County,Rappahannock,0,0
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51173,Smyth County,Mount Rogers,2,6.6
6/2/2025,2023,Psychostimulant,Locality,51047,Culpeper County,Rappahannock/Rapidan,0,0
6/2/2025,2022,Any Opioids,Locality,51670,Hopewell City,Crater,23,102.8
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51089,Henry County,West Piedmont,27,53.7
6/2/2025,2019,Psychostimulant,Locality,51680,Lynchburg City,Central Virginia,4,4.9
6/2/2025,2023,Cocaine,Locality,51073,Gloucester County,Three Rivers,5,13.3
6/2/2025,2023,Cocaine,Locality,51770,Roanoke City,Roanoke City,29,29.3
6/2/2025,2024^,Psychostimulant,Locality,51091,Highland County,Central Shenandoah,0,0
6/2/2025,2023,Benzodiazepine,Locality,51125,Nelson County,Blue Ridge,0,0
6/2/2025,2023,Benzodiazepine,Locality,51735,Poquoson City,Peninsula,0,0
6/2/2025,2020,Benzodiazepine,Locality,51179,Stafford County,Rappahannock,4,2.6
6/2/2025,2024^,Methadone,Locality,51061,Fauquier County,Rappahannock/Rapidan,1,1.4
6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51023,Botetourt County,Alleghany,2,5.9
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51041,Chesterfield County,Chesterfield,121,33.8
6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51059,Fairfax County,Fairfax,20,1.7
6/2/2025,2021,Methadone,Locality,51171,Shenandoah County,Lord Fairfax,0,0
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51115,Mathews County,Three Rivers,0,0
6/2/2025,2020,Psychostimulant,Locality,51147,Prince Edward County,Piedmont,2,8.7
6/2/2025,2023,All-Drug,Locality,51073,Gloucester County,Three Rivers,20,53.4
6/2/2025,2023,Psychostimulant,Locality,51199,York County,Peninsula,1,1.4
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51077,Grayson County,Mount Rogers,0,0
6/2/2025,2021,Heroin,Locality,51021,Bland County,Mount Rogers,0,0
6/2/2025,2020,Any Opioids,Locality,51700,Newport News City,Peninsula,57,31.8
6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51570,Colonial Heights City,Chesterfield,6,34.9
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51197,Wythe County,Mount Rogers,2,7
6/2/2025,2021,Cocaine,Locality,51670,Hopewell City,Crater,8,35.8
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51640,Galax City,Mount Rogers,0,0
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51580,Covington City,Alleghany,0,0
6/2/2025,2022,Methadone,Locality,51600,Fairfax City,Fairfax,0,0
6/2/2025,2019,All-Drug,Locality,51177,Spotsylvania County,Rappahannock,34,25
6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51117,Mecklenburg County,Southside,0,0
6/2/2025,2020,Any Opioids,Locality,51065,Fluvanna County,Blue Ridge,2,7.3
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51678,Lexington City,Central Shenandoah,0,0
6/2/2025,2019,Cocaine,Locality,51177,Spotsylvania County,Rappahannock,7,5.1
6/2/2025,2019,Benzodiazepine,Locality,51600,Fairfax City,Fairfax,2,8.3
6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51199,York County,Peninsula,5,7.2
6/2/2025,2022,Psychostimulant,Locality,51089,Henry County,West Piedmont,28,55.7
6/2/2025,2019,Benzodiazepine,Locality,51183,Sussex County,Crater,1,9
6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51103,Lancaster County,Three Rivers,2,18.8
6/2/2025,2023,Heroin,Locality,51105,Lee County,Lenowisco,1,4.3
6/2/2025,2023,Cocaine,Locality,51750,Radford City,New River,0,0
6/2/2025,2025†,Cocaine,Locality,51107,Loudoun County,Loudoun,0,0
6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51093,Isle of Wight County,Western Tidewater,0,0
6/2/2025,2025†,Cocaine,Locality,51700,Newport News City,Peninsula,*,*
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51009,Amherst County,Central Virginia,0,0
6/2/2025,2025†,All-Drug,Locality,51081,Greensville County,Crater,0,0
6/2/2025,2025†,All-Drug,Locality,51700,Newport News City,Peninsula,*,*
6/2/2025,2022,Methadone,Locality,51183,Sussex County,Crater,0,0
6/2/2025,2021,Any Opioids,Locality,51029,Buckingham County,Piedmont,4,23.3
6/2/2025,2023,All-Drug,Locality,51011,Appomattox County,Central Virginia,3,18.7
6/2/2025,2024^,Psychostimulant,Locality,51051,Dickenson County,Cumberland Plateau,5,35.5
6/2/2025,2024^,Benzodiazepine,Locality,51740,Portsmouth City,Portsmouth,0,0
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51003,Albemarle County,Blue Ridge,0,0
6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51111,Lunenburg County,Piedmont,0,0
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51147,Prince Edward County,Piedmont,0,0
6/2/2025,2023,Cocaine,Locality,51011,Appomattox County,Central Virginia,1,6.2
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51093,Isle of Wight County,Western Tidewater,4,10.8
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51073,Gloucester County,Three Rivers,12,32
6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51063,Floyd County,New River,0,0
6/2/2025,2020,Any Opioids,Locality,51031,Campbell County,Central Virginia,11,19.9
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51051,Dickenson County,Cumberland Plateau,3,21.3
6/2/2025,2022,Psychostimulant,Locality,51067,Franklin County,West Piedmont,11,19.6
6/2/2025,2020,Cocaine,Locality,51041,Chesterfield County,Chesterfield,29,8.1
6/2/2025,2019,All-Drug,Locality,51083,Halifax County,Southside,9,26.5
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51083,Halifax County,Southside,15,44.6
6/2/2025,2020,All-Drug,Locality,51195,Wise County,Lenowisco,9,24.2
6/2/2025,2020,All-Drug,Locality,51041,Chesterfield County,Chesterfield,113,31.5
6/2/2025,2023,Heroin,Locality,51690,Martinsville City,West Piedmont,0,0
6/2/2025,2021,Any Opioids,Locality,51145,Powhatan County,Chesterfield,11,36.5
6/2/2025,2025†,Heroin,Locality,51015,Augusta County,Central Shenandoah,0,0
6/2/2025,2022,Methadone,Locality,51033,Caroline County,Rappahannock,0,0
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51197,Wythe County,Mount Rogers,3,10.5
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51685,Manassas Park City,Prince William,1,5.6
6/2/2025,2025†,Psychostimulant,Locality,51037,Charlotte County,Piedmont,0,0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51001,Accomack County,Eastern Shore,2,6.2
6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51073,Gloucester County,Three Rivers,1,2.7
6/2/2025,2019,All-Drug,Locality,51065,Fluvanna County,Blue Ridge,1,3.7
6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51197,Wythe County,Mount Rogers,1,3.5
6/2/2025,2019,Benzodiazepine,Locality,51678,Lexington City,Central Shenandoah,0,0
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51630,Fredericksburg City,Rappahannock,3,10.3
6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51195,Wise County,Lenowisco,0,0
6/2/2025,2023,Methadone,Locality,51051,Dickenson County,Cumberland Plateau,2,14.2
6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51127,New Kent County,Chickahominy,0,0
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51065,Fluvanna County,Blue Ridge,3,10.9
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51790,Staunton City,Central Shenandoah,1,4
6/2/2025,2023,Any Opioids,Locality,51167,Russell County,Cumberland Plateau,7,26.3
6/2/2025,2023,All-Drug,Locality,51109,Louisa County,Blue Ridge,13,34.1
6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51720,Norton City,Lenowisco,1,25.1
6/2/2025,2019,Methadone,Locality,51147,Prince Edward County,Piedmont,0,0
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51045,Craig County,Alleghany,2,39.4
6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51029,Buckingham County,Piedmont,0,0
6/2/2025,2025†,Any Opioids,Locality,51097,King and Queen County,Three Rivers,0,0
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51069,Frederick County,Lord Fairfax,24,26.3
6/2/2025,2021,Methadone,Locality,51187,Warren County,Lord Fairfax,2,4.9
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51775,Salem City,Alleghany,2,7.9
6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51590,Danville City,Pittsylvania/Danville,11,27.6
6/2/2025,2021,Psychostimulant,Locality,51620,Franklin City,Western Tidewater,0,0
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51141,Patrick County,West Piedmont,8,45.7
6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51550,Chesapeake City,Chesapeake,58,23.5
6/2/2025,2020,Methadone,Locality,51680,Lynchburg City,Central Virginia,0,0
6/2/2025,2020,Benzodiazepine,Locality,51163,Rockbridge County,Central Shenandoah,1,4.4
6/2/2025,2022,Heroin,Locality,51067,Franklin County,West Piedmont,0,0
6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51540,Charlottesville City,Blue Ridge,6,12.8
6/2/2025,2021,Methadone,Locality,51031,Campbell County,Central Virginia,0,0
6/2/2025,2020,Methadone,Locality,51145,Powhatan County,Chesterfield,0,0
6/2/2025,2021,All-Drug,Locality,51179,Stafford County,Rappahannock,42,26.8
6/2/2025,2024^,Benzodiazepine,Locality,51095,James City County,Peninsula,0,0
6/2/2025,2019,All-Drug,Locality,51133,Northumberland County,Three Rivers,1,8.3
6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51065,Fluvanna County,Blue Ridge,0,0
6/2/2025,2019,Any Opioids,Locality,51087,Henrico County,Henrico,58,17.5
6/2/2025,2022,All-Drug,Locality,51735,Poquoson City,Peninsula,2,16.3
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51179,Stafford County,Rappahannock,27,17.7
6/2/2025,2019,Cocaine,Locality,51085,Hanover County,Chickahominy,4,3.7
6/2/2025,2024^,Psychostimulant,Locality,51630,Fredericksburg City,Rappahannock,1,3.4
6/2/2025,2019,All-Drug,Locality,51730,Petersburg City,Crater,18,57.4
6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51119,Middlesex County,Three Rivers,2,18.9
6/2/2025,2019,Any Opioids,Locality,51021,Bland County,Mount Rogers,0,0
6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51169,Scott County,Lenowisco,0,0
6/2/2025,2023,Any Opioids,Locality,51033,Caroline County,Rappahannock,11,35.6
6/2/2025,2019,Psychostimulant,Locality,51685,Manassas Park City,Prince William,0,0
6/2/2025,2022,All-Drug,Locality,51125,Nelson County,Blue Ridge,1,6.8
6/2/2025,2019,Cocaine,Locality,51133,Northumberland County,Three Rivers,0,0
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51001,Accomack County,Eastern Shore,0,0
6/2/2025,2022,All-Drug,Locality,51079,Greene County,Blue Ridge,9,44.7
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51730,Petersburg City,Crater,33,108.4
6/2/2025,2024^,Benzodiazepine,Locality,51047,Culpeper County,Rappahannock/Rapidan,2,3.7
6/2/2025,2022,Any Opioids,Locality,51685,Manassas Park City,Prince William,3,16.7
6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51017,Bath County,Central Shenandoah,0,0
6/2/2025,2021,Psychostimulant,Locality,51141,Patrick County,West Piedmont,6,34.3
6/2/2025,2024^,Heroin,Locality,51595,Emporia City,Crater,0,0
6/2/2025,2022,Benzodiazepine,Locality,51063,Floyd County,New River,2,12.7
6/2/2025,2022,All-Drug,Locality,51840,Winchester City,Lord Fairfax,9,32.5
6/2/2025,2019,Cocaine,Locality,51620,Franklin City,Western Tidewater,0,0
6/2/2025,2021,Psychostimulant,Locality,51045,Craig County,Alleghany,0,0
6/2/2025,2019,Heroin,Locality,51171,Shenandoah County,Lord Fairfax,1,2.3
6/2/2025,2020,Methadone,Locality,51121,Montgomery County,New River,0,0
6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51510,Alexandria City,Alexandria,16,10.1
6/2/2025,2019,All-Drug,Locality,51620,Franklin City,Western Tidewater,1,12.6
6/2/2025,2021,Methadone,Locality,51115,Mathews County,Three Rivers,0,0
6/2/2025,2019,All-Drug,Locality,51510,Alexandria City,Alexandria,22,13.8
6/2/2025,2021,Psychostimulant,Locality,51069,Frederick County,Lord Fairfax,4,4.4
6/2/2025,2019,Cocaine,Locality,51197,Wythe County,Mount Rogers,0,0
6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51155,Pulaski County,New River,5,14.7
6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51167,Russell County,Cumberland Plateau,0,0
6/2/2025,2025†,Cocaine,Locality,51195,Wise County,Lenowisco,0,0
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51043,Clarke County,Lord Fairfax,0,0
6/2/2025,2019,Methadone,Locality,51185,Tazewell County,Cumberland Plateau,0,0
6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51019,Bedford County,Central Virginia,2,2.5
6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51053,Dinwiddie County,Crater,3,10.5
6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51013,Arlington County,Arlington,0,0
6/2/2025,2025†,Methadone,Locality,51199,York County,Peninsula,0,0
6/2/2025,2022,Heroin,Locality,51181,Surry County,Crater,1,15.7
6/2/2025,2024^,All-Drug,Locality,51720,Norton City,Lenowisco,2,50.2
6/2/2025,2022,Benzodiazepine,Locality,51137,Orange County,Rappahannock/Rapidan,2,5.3
6/2/2025,2022,Any Opioids,Locality,51073,Gloucester County,Three Rivers,12,32
6/2/2025,2020,Benzodiazepine,Locality,51101,King William County,Three Rivers,1,5.7
6/2/2025,2021,Psychostimulant,Locality,51025,Brunswick County,Southside,2,12.5
6/2/2025,2022,Any Opioids,Locality,51107,Loudoun County,Loudoun,24,5.7
6/2/2025,2025†,Any Opioids,Locality,51049,Cumberland County,Piedmont,0,0
6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51167,Russell County,Cumberland Plateau,1,3.8
6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51007,Amelia County,Piedmont,2,15.4
6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51143,Pittsylvania County,Pittsylvania/Danville,1,1.7
6/2/2025,2021,All-Drug,Locality,51660,Harrisonburg City,Central Shenandoah,8,15
6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51181,Surry County,Crater,0,0
6/2/2025,2021,Cocaine,Locality,51019,Bedford County,Central Virginia,1,1.3
6/2/2025,2019,Methadone,Locality,51177,Spotsylvania County,Rappahannock,0,0
6/2/2025,2023,All-Drug,Locality,51005,Alleghany County,Alleghany,7,47.6
